Station,Condition,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Mean,Perim
Station4,Particle,Light,2021.07,21.tiff,16,21.514,1.345,0.057,255,3.979
Station4,Particle,Light,2021.07,22.tiff,21,32.388,1.542,0.086,255,4.122
Station4,Particle,Light,2021.07,23.tiff,22,24.558,1.116,0.065,255,3.867
Station4,Particle,Light,2021.07,24.tiff,10,13.137,1.314,0.035,255,4.619
Station4,Particle,Light,2021.07,25.tiff,5,6.816,1.363,0.018,255,4.529
Station4,Particle,Light,2021.07,26.tiff,20,23.387,1.169,0.062,255,4.191
Station4,Particle,Light,2021.07,27.tiff,16,26.145,1.634,0.07,255,5.057
Station4,Particle,Light,2021.07,28.tiff,3,2.94,0.98,0.008,255,3.768
Station4,Particle,Light,2021.07,29.tiff,35,45.63,1.304,0.122,255,4.168
Station4,Particle,Light,2021.07,3.tiff,28,45.525,1.626,0.121,255,4.595
Station4,Particle,Light,2021.07,30.tiff,31,37.799,1.219,0.101,255,4.019
Station4,Particle,Light,2021.07,31.tiff,21,22.867,1.089,0.061,255,3.515
Station4,Particle,Light,2021.07,32.tiff,6,14.906,2.484,0.04,255,6.228
Station4,Particle,Light,2021.07,33.tiff,30,41.441,1.381,0.11,255,4.471
Station4,Particle,Light,2021.07,34.tiff,9,12.565,1.396,0.033,255,4.012
Station4,Particle,Light,2021.07,35.tiff,12,19.355,1.613,0.052,255,5.051
Station4,Particle,Light,2021.07,36.tiff,22,27.784,1.263,0.074,255,3.954
Station4,Particle,Light,2021.07,37.tiff,38,49.792,1.31,0.133,255,4.043
Station4,Particle,Light,2021.07,38.tiff,29,43.366,1.495,0.115,255,4.604
Station4,Particle,Light,2021.07,39.tiff,23,21.176,0.921,0.056,255,3.407
Station4,Particle,Light,2021.07,4.tiff,8,5.853,0.732,0.016,255,3.14
Station4,Particle,Light,2021.07,40.tiff,13,14.958,1.151,0.04,255,4.066
Station4,Particle,Light,2021.07,41.tiff,17,19.511,1.148,0.052,255,3.544
Station4,Particle,Light,2021.07,42.tiff,27,36.759,1.361,0.098,255,4.586
Station4,Particle,Light,2021.07,43.tiff,20,26.457,1.323,0.07,255,4.013
Station4,Particle,Light,2021.07,44.tiff,30,31.035,1.035,0.083,255,3.539
Station4,Particle,Light,2021.07,45.tiff,34,54.084,1.591,0.144,255,4.665
Station4,Particle,Light,2021.07,46.tiff,23,48.179,2.095,0.128,255,5.14
Station4,Particle,Light,2021.07,47.tiff,26,35.302,1.358,0.094,255,4.198
Station4,Particle,Light,2021.07,48.tiff,12,20.812,1.734,0.055,255,4.823
Station4,Particle,Light,2021.07,49.tiff,9,14.126,1.57,0.038,255,4.428
Station4,Particle,Light,2021.07,5.tiff,13,13.58,1.045,0.036,255,3.646
Station4,Particle,Light,2021.07,50.tiff,19,29.422,1.549,0.078,255,4.454
Station4,Particle,Light,2021.07,6.tiff,2,6.165,3.083,0.016,255,6.411
Station4,Particle,Light,2021.07,7.tiff,6,3.408,0.568,0.009,255,2.577
Station4,Particle,Light,2021.07,8.tiff,10,18.184,1.818,0.048,255,5.239
Station4,Particle,Light,2021.07,9.tiff,19,22.06,1.161,0.059,255,3.857
Station4,Particle,Light,2022.05,1.tiff,2,1.951,0.976,0.005,255,3.485
Station4,Particle,Light,2022.05,2.tiff,7,10.9,1.557,0.029,255,4.41
Station4,Particle,Light,2022.05,3.tiff,4,6.087,1.522,0.016,255,4.388
Station4,Particle,Light,2022.05,4.tiff,3,6.009,2.003,0.016,255,5.242
Station4,Particle,Light,2022.05,5.tiff,9,7.57,0.841,0.02,255,3.05
Station4,Particle,Light,2022.05,6.tiff,8,9.183,1.148,0.024,255,3.88
Station4,Particle,Light,2022.05,7.tiff,9,8.923,0.991,0.024,255,3.574
Station4,Particle,Light,2022.05,8.tiff,7,7.57,1.081,0.02,255,3.485
Station4,Particle,Light,2022.05,9.tiff,11,12.383,1.126,0.033,255,3.483
Station4,Particle,Light,2022.05,10.tiff,1,0.598,0.598,0.002,255,2.698
Station4,Particle,Light,2022.05,11.tiff,8,5.619,0.702,0.015,255,2.923
Station4,Particle,Light,2022.05,12.tiff,10,14.438,1.444,0.038,255,3.993
Station4,Particle,Light,2022.05,13.tiff,2,3.434,1.717,0.009,255,3.98
Station4,Particle,Light,2022.05,14.tiff,3,2.549,0.85,0.007,255,3.249
Station4,Particle,Light,2022.05,15.tiff,2,4.448,2.224,0.012,255,4.976
Station4,Particle,Light,2022.05,16.tiff,2,2.393,1.197,0.006,255,3.894
Station4,Particle,Light,2022.05,17.tiff,5,8.637,1.727,0.023,255,4.912
Station4,Particle,Light,2022.05,18.tiff,10,11.785,1.178,0.031,255,3.883
Station4,Particle,Light,2022.05,19.tiff,5,6.27,1.254,0.017,255,4.012
Station4,Particle,Light,2022.05,20.tiff,4,8.507,2.127,0.023,255,5.038
Station4,Particle,Light,2022.05,21.tiff,9,6.191,0.688,0.016,255,2.751
Station4,Particle,Light,2022.05,22.tiff,2,2.029,1.015,0.005,255,3.505
Station4,Particle,Light,2022.05,23.tiff,2,1.197,0.598,0.003,255,3.229
Station4,Particle,Light,2022.05,24.tiff,5,6.478,1.296,0.017,255,4.1
Station4,Particle,Light,2022.05,25.tiff,7,7.596,1.085,0.02,255,3.765
Station4,Particle,Light,2022.05,26.tiff,3,3.408,1.136,0.009,255,3.356
Station4,Particle,Light,2022.05,27.tiff,4,9.521,2.38,0.025,255,5.247
Station4,Particle,Light,2022.05,28.tiff,4,4.11,1.028,0.011,255,3.847
Station4,Particle,Light,2022.05,29.tiff,0,0,NaN,0,NaN,NaN
Station4,Particle,Light,2022.05,30.tiff,7,7.544,1.078,0.02,255,3.604
Station4,Particle,Light,2022.06,1.tiff,17,24.454,1.438,0.065,255,4.028
Station4,Particle,Light,2022.06,2.tiff,23,31.27,1.36,0.083,255,4.148
Station4,Particle,Light,2022.06,3.tiff,19,23.751,1.25,0.063,255,4.155
Station4,Particle,Light,2022.06,4.tiff,19,24.506,1.29,0.065,255,4.037
Station4,Particle,Light,2022.06,5.tiff,15,8.689,0.579,0.023,255,2.617
Station4,Particle,Light,2022.06,6.tiff,32,31.946,0.998,0.085,255,3.371
Station4,Particle,Light,2022.06,7.tiff,12,12.877,1.073,0.034,255,3.719
Station4,Particle,Light,2022.06,8.tiff,22,39.828,1.81,0.106,255,4.971
Station4,Particle,Light,2022.06,9.tiff,14,19.719,1.409,0.053,255,4.175
Station4,Particle,Light,2022.06,10.tiff,5,6.322,1.264,0.017,255,3.91
Station4,Particle,Light,2022.06,11.tiff,23,39.412,1.714,0.105,255,4.787
Station4,Particle,Light,2022.06,12.tiff,12,11.056,0.921,0.029,255,3.538
Station4,Particle,Light,2022.06,13.tiff,37,45.76,1.237,0.122,255,3.955
Station4,Particle,Light,2022.06,14.tiff,22,24.194,1.1,0.064,255,3.505
Station4,Particle,Light,2022.06,15.tiff,11,7.31,0.665,0.019,255,2.786
Station4,Particle,Light,2022.06,16.tiff,16,17.196,1.075,0.046,255,3.563
Station4,Particle,Light,2022.06,17.tiff,13,18.236,1.403,0.049,255,4.21
Station4,Particle,Light,2022.06,18.tiff,37,52.862,1.429,0.141,255,4.379
Station4,Particle,Light,2022.06,19.tiff,9,9.599,1.067,0.026,255,3.506
Station4,Particle,Light,2022.06,20.tiff,23,32.544,1.415,0.087,255,4.535
Station4,Particle,Light,2022.06,21.tiff,27,46.15,1.709,0.123,255,4.724
Station4,Particle,Light,2022.06,22.tiff,7,13.684,1.955,0.036,255,4.906
Station4,Particle,Light,2022.06,23.tiff,16,20.317,1.27,0.054,255,3.997
Station4,Particle,Light,2022.06,24.tiff,13,16.935,1.303,0.045,255,3.925
Station4,Particle,Light,2022.06,25.tiff,5,3.018,0.604,0.008,255,2.747
Station4,Particle,Light,2022.06,26.tiff,15,23.023,1.535,0.061,255,4.251
Station4,Particle,Light,2022.06,27.tiff,18,30.073,1.671,0.08,255,4.518
Station4,Particle,Light,2022.06,28.tiff,13,24.298,1.869,0.065,255,4.878
Station4,Particle,Light,2022.06,29.tiff,26,39.048,1.502,0.104,255,4.491
Station4,Particle,Light,2022.06,30.tiff,37,60.224,1.628,0.16,255,4.464
Station4,Particle,Light,2022.06,31.tiff,22,30.151,1.37,0.08,255,4.176
Station4,Particle,Light,2022.06,32.tiff,31,36.681,1.183,0.098,255,3.854
Station4,Particle,Light,2022.06,33.tiff,30,43.054,1.435,0.115,255,4.242
Station4,Particle,Light,2022.11,1.tiff,7,16.259,2.323,0.043,255,5.772
Station4,Particle,Light,2022.11,2.tiff,9,5.567,0.619,0.015,255,2.668
Station4,Particle,Light,2022.11,3.tiff,14,20.63,1.474,0.055,255,4.141
Station4,Particle,Light,2022.11,4.tiff,6,7.388,1.231,0.02,255,4.008
Station4,Particle,Light,2022.11,5.tiff,21,40.895,1.947,0.109,255,4.904
Station4,Particle,Light,2022.11,6.tiff,19,22.815,1.201,0.061,255,3.92
Station4,Particle,Light,2022.11,7.tiff,9,10.432,1.159,0.028,255,3.77
Station4,Particle,Light,2022.11,8.tiff,12,21.436,1.786,0.057,255,4.786
Station4,Particle,Light,2022.11,9.tiff,18,22.399,1.244,0.06,255,4.072
Station4,Particle,Light,2022.11,10.tiff,16,14.828,0.927,0.039,255,3.265
Station4,Particle,Light,2022.11,11.tiff,18,14.958,0.831,0.04,255,3.167
Station4,Particle,Light,2022.11,12.tiff,10,18.262,1.826,0.049,255,4.743
Station4,Particle,Light,2022.11,13.tiff,7,10.068,1.438,0.027,255,4.279
Station4,Particle,Light,2022.11,14.tiff,4,6.608,1.652,0.018,255,4.564
Station4,Particle,Light,2022.11,15.tiff,12,17.43,1.452,0.046,255,4.257
Station4,Particle,Light,2022.11,16.tiff,7,17.04,2.434,0.045,255,6.097
Station4,Particle,Light,2022.11,17.tiff,12,12.877,1.073,0.034,255,3.657
Station4,Particle,Light,2022.11,18.tiff,6,13.918,2.32,0.037,255,5.328
Station4,Particle,Light,2022.11,19.tiff,5,10.224,2.045,0.027,255,6.668
Station4,Particle,Light,2022.11,20.tiff,3,1.925,0.642,0.005,255,2.856
Station4,Particle,Light,2022.11,21.tiff,2,2.367,1.184,0.006,255,4.008
Station4,Particle,Light,2022.11,22.tiff,0,0,NaN,0,NaN,NaN
Station4,Particle,Light,2022.11,23.tiff,15,19.849,1.323,0.053,255,4.039
Station4,Particle,Light,2022.11,24.tiff,8,6.243,0.78,0.017,255,3.123
Station4,Particle,Light,2022.11,25.tiff,4,7.804,1.951,0.021,255,5.408
Station4,Particle,Light,2022.11,26.tiff,9,12.149,1.35,0.032,255,4.167
Station4,Particle,Light,2022.11,27.tiff,12,18.861,1.572,0.05,255,4.64
Station4,Particle,Light,2022.11,28.tiff,12,22.216,1.851,0.059,255,5.151
Station4,Particle,Light,2022.11,29.tiff,22,15.635,0.711,0.042,255,2.963
Station4,Particle,Light,2022.11,30.tiff,15,21.592,1.439,0.057,255,4.554
Station4,Particle,Light,2022.11,31.tiff,11,11.524,1.048,0.031,255,3.435
Station4,Particle,Light,2022.11,32.tiff,4,3.486,0.871,0.009,255,3.135
Station5,0point2,SYBR,2022.02,,67,109.313,1.632,0.291,255,4.779
Station5,0point2,SYBR,2021.07,,60,73.127,1.219,0.195,255,4.07
Station5,0point2,SYBR,2022.05,,73,120.656,1.653,0.321,255,4.587
Station5,0point2,SYBR,2022.06,,27,41.051,1.52,0.109,255,4.511
Station5,0point2,SYBR,2022.11,,99,124.87,1.261,0.333,255,4.115
Station5,0point2,SYBR,2022.02,,155,221.982,1.432,0.591,255,4.173
Station5,0point2,SYBR,2021.07,,45,67.3,1.496,0.179,255,4.282
Station5,0point2,SYBR,2022.05,,73,121.254,1.661,0.323,255,4.424
Station5,0point2,SYBR,2022.06,,44,57.648,1.31,0.154,255,4.017
Station5,0point2,SYBR,2022.11,,72,89.282,1.24,0.238,255,3.899
Station5,0point2,SYBR,2022.02,,879,893.21,1.016,2.379,255,3.657
Station5,0point2,SYBR,2021.07,,95,126.301,1.329,0.336,255,4.146
Station5,0point2,SYBR,2022.05,,169,231.894,1.372,0.618,255,4.134
Station5,0point2,SYBR,2022.06,,52,70.864,1.363,0.189,255,4.201
Station5,0point2,SYBR,2022.11,,98,132.96,1.357,0.354,255,4.031
Station5,0point2,SYBR,2022.02,,666,731.556,1.098,1.948,255,3.82
Station5,0point2,SYBR,2022.05,,119,162.695,1.367,0.433,255,4.059
Station5,0point2,SYBR,2022.06,,30,57.726,1.924,0.154,255,5.014
Station5,0point2,SYBR,2022.11,,40,42.274,1.057,0.113,255,3.476
Station5,0point2,SYBR,2022.02,,316,376.795,1.192,1.003,255,3.958
Station5,0point2,SYBR,2021.07,,86,127.133,1.478,0.339,255,4.294
Station5,0point2,SYBR,2022.05,,82,139.62,1.703,0.372,255,4.643
Station5,0point2,SYBR,2022.06,,38,59.157,1.557,0.158,255,4.607
Station5,0point2,SYBR,2022.11,,44,67.352,1.531,0.179,255,4.404
Station5,0point2,SYBR,2022.02,,95,163.944,1.726,0.437,255,4.97
Station5,0point2,SYBR,2021.07,,39,72.919,1.87,0.194,255,5.11
Station5,0point2,SYBR,2022.05,,47,75.026,1.596,0.2,255,4.516
Station5,0point2,SYBR,2022.06,,37,67.274,1.818,0.179,255,4.643
Station5,0point2,SYBR,2022.11,,68,74.298,1.093,0.198,255,3.768
Station5,0point2,SYBR,2022.02,,244,370.473,1.518,0.987,255,4.566
Station5,0point2,SYBR,2021.07,,77,96.774,1.257,0.258,255,4.038
Station5,0point2,SYBR,2022.05,,109,164.1,1.506,0.437,255,4.518
Station5,0point2,SYBR,2022.06,,51,63.944,1.254,0.17,255,3.696
Station5,0point2,SYBR,2022.11,,47,54.735,1.165,0.146,255,3.666
Station5,0point2,SYBR,2022.02,,102,126.847,1.244,0.338,255,4
Station5,0point2,SYBR,2021.07,,53,74.116,1.398,0.197,255,4.112
Station5,0point2,SYBR,2022.05,,65,94.433,1.453,0.251,255,4.347
Station5,0point2,SYBR,2022.06,,86,103.408,1.202,0.275,255,3.672
Station5,0point2,SYBR,2022.11,,74,87.695,1.185,0.234,255,3.77
Station5,0point2,SYBR,2022.02,,261,386.082,1.479,1.028,255,4.4
Station5,0point2,SYBR,2021.07,,54,61.576,1.14,0.164,255,3.69
Station5,0point2,SYBR,2022.05,,44,74.142,1.685,0.197,255,4.586
Station5,0point2,SYBR,2022.06,,33,43.288,1.312,0.115,255,4.201
Station5,0point2,SYBR,2022.11,,51,74.688,1.464,0.199,255,4.166
Station5,0point2,SYBR,2022.02,,155,209.495,1.352,0.558,255,4.155
Station5,0point2,SYBR,2021.07,,41,43.783,1.068,0.117,255,3.72
Station5,0point2,SYBR,2022.05,,56,95.656,1.708,0.255,255,4.567
Station5,0point2,SYBR,2022.06,,31,45.682,1.474,0.122,255,4.03
Station5,0point2,SYBR,2022.11,,93,113.814,1.224,0.303,255,4.018
Station5,0point2,SYBR,2022.02,,194,281.452,1.451,0.749,255,4.244
Station5,0point2,SYBR,2021.07,,26,26.041,1.002,0.069,255,3.536
Station5,0point2,SYBR,2022.05,,30,40.271,1.342,0.107,255,3.986
Station5,0point2,SYBR,2022.06,,82,84.964,1.036,0.226,255,3.511
Station5,0point2,SYBR,2022.11,,89,100.624,1.131,0.268,255,3.862
Station5,0point2,SYBR,2022.02,,280,382.674,1.367,1.019,255,4.359
Station5,0point2,SYBR,2021.07,,154,190.297,1.236,0.507,255,4.016
Station5,0point2,SYBR,2022.05,,170,229.943,1.353,0.612,255,4.156
Station5,0point2,SYBR,2022.06,,31,41.649,1.344,0.111,255,4.076
Station5,0point2,SYBR,2022.11,,71,103.122,1.452,0.275,255,4.507
Station5,0point2,SYBR,2022.02,,160,238.398,1.49,0.635,255,4.394
Station5,0point2,SYBR,2021.07,,78,106.634,1.367,0.284,255,4.291
Station5,0point2,SYBR,2022.05,,54,81.191,1.504,0.216,255,4.189
Station5,0point2,SYBR,2022.06,,54,71.124,1.317,0.189,255,4.344
Station5,0point2,SYBR,2022.11,,103,148.595,1.443,0.396,255,4.249
Station5,0point2,SYBR,2022.02,,247,320.786,1.299,0.854,255,4.07
Station5,0point2,SYBR,2021.07,,37,48.569,1.313,0.129,255,4.194
Station5,0point2,SYBR,2022.05,,69,133.637,1.937,0.356,255,5.047
Station5,0point2,SYBR,2022.06,,21,27.497,1.309,0.073,255,4.241
Station5,0point2,SYBR,2022.11,,45,73.413,1.631,0.195,255,4.663
Station5,0point2,SYBR,2022.02,,135,199.896,1.481,0.532,255,4.48
Station5,0point2,SYBR,2021.07,,41,55.307,1.349,0.147,255,4.172
Station5,0point2,SYBR,2022.05,,82,106.79,1.302,0.284,255,3.925
Station5,0point2,SYBR,2022.06,,64,69.797,1.091,0.186,255,3.541
Station5,0point2,SYBR,2022.11,,32,40.661,1.271,0.108,255,4.07
Station5,0point2,SYBR,2022.02,,440,575.026,1.307,1.531,255,4.11
Station5,0point2,SYBR,2021.07,,106,135.51,1.278,0.361,255,4.072
Station5,0point2,SYBR,2022.05,,52,74.532,1.433,0.198,255,4.062
Station5,0point2,SYBR,2022.06,,18,20.447,1.136,0.054,255,3.724
Station5,0point2,SYBR,2022.11,,50,73.205,1.464,0.195,255,4.503
Station5,0point2,SYBR,2022.02,,433,624.168,1.441,1.662,255,4.287
Station5,0point2,SYBR,2021.07,,31,39.308,1.268,0.105,255,4.035
Station5,0point2,SYBR,2022.05,,60,61.55,1.026,0.164,255,3.47
Station5,0point2,SYBR,2022.06,,38,49.454,1.301,0.132,255,3.883
Station5,0point2,SYBR,2022.11,,85,104.787,1.233,0.279,255,3.92
Station5,0point2,SYBR,2022.02,,353,463.84,1.314,1.235,255,4.157
Station5,0point2,SYBR,2021.07,,50,63.996,1.28,0.17,255,4.067
Station5,0point2,SYBR,2022.05,,58,75.364,1.299,0.201,255,3.932
Station5,0point2,SYBR,2022.06,,44,56.478,1.284,0.15,255,3.952
Station5,0point2,SYBR,2022.11,,64,75,1.172,0.2,255,3.795
Station5,0point2,SYBR,2022.02,,239,417.196,1.746,1.111,255,4.88
Station5,0point2,SYBR,2021.07,,41,55.515,1.354,0.148,255,4.323
Station5,0point2,SYBR,2022.05,,72,104.995,1.458,0.28,255,4.147
Station5,0point2,SYBR,2022.06,,28,33.845,1.209,0.09,255,4.193
Station5,0point2,SYBR,2022.11,,95,115.088,1.211,0.306,255,4.112
Station5,0point2,SYBR,2022.02,,169,187.045,1.107,0.498,255,3.765
Station5,0point2,SYBR,2021.07,,48,79.032,1.647,0.21,255,4.705
Station5,0point2,SYBR,2022.05,,26,29.605,1.139,0.079,255,3.769
Station5,0point2,SYBR,2022.06,,50,76.561,1.531,0.204,255,4.425
Station5,0point2,SYBR,2022.11,,56,55.853,0.997,0.149,255,3.397
Station5,0point2,SYBR,2022.02,,264,334.912,1.269,0.892,255,4.161
Station5,0point2,SYBR,2021.07,,44,68.73,1.562,0.183,255,4.605
Station5,0point2,SYBR,2022.05,,32,61.03,1.907,0.163,255,4.948
Station5,0point2,SYBR,2022.06,,60,90.297,1.505,0.24,255,4.427
Station5,0point2,SYBR,2022.11,,181,172.685,0.954,0.46,255,3.662
Station5,0point2,SYBR,2022.02,,166,259.677,1.564,0.692,255,4.8
Station5,0point2,SYBR,2021.07,,95,139.776,1.471,0.372,255,4.296
Station5,0point2,SYBR,2022.05,,55,70.968,1.29,0.189,255,3.984
Station5,0point2,SYBR,2022.06,,41,43.626,1.064,0.116,255,3.645
Station5,0point2,SYBR,2022.11,,68,86.108,1.266,0.229,255,4.283
Station5,0point2,SYBR,2022.02,,172,260.64,1.515,0.694,255,4.589
Station5,0point2,SYBR,2021.07,,133,181.868,1.367,0.484,255,4.246
Station5,0point2,SYBR,2022.05,,120,189.88,1.582,0.506,255,4.501
Station5,0point2,SYBR,2022.06,,101,117.43,1.163,0.313,255,3.719
Station5,0point2,SYBR,2022.11,,49,68.652,1.401,0.183,255,4.239
Station5,0point2,SYBR,2022.02,,529,612.201,1.157,1.63,255,3.797
Station5,0point2,SYBR,2021.07,,49,53.824,1.098,0.143,255,3.726
Station5,0point2,SYBR,2022.05,,39,64.646,1.658,0.172,255,4.317
Station5,0point2,SYBR,2022.06,,171,137.617,0.805,0.366,255,3.279
Station5,0point2,SYBR,2022.11,,41,48.543,1.184,0.129,255,3.922
Station5,0point2,SYBR,2022.02,,171,196.28,1.148,0.523,255,3.884
Station5,0point2,SYBR,2022.05,,29,42.768,1.475,0.114,255,4.198
Station5,0point2,SYBR,2022.06,,61,67.404,1.105,0.179,255,3.55
Station5,0point2,SYBR,2022.11,,70,74.402,1.063,0.198,255,3.936
Station5,0point2,SYBR,2022.02,,201,313.241,1.558,0.834,255,4.511
Station5,0point2,SYBR,2022.06,,96,129.735,1.351,0.345,255,4.098
Station5,0point2,SYBR,2022.11,,69,96.384,1.397,0.257,255,4.31
Station5,0point2,SYBR,2022.02,,206,318.366,1.545,0.848,255,4.722
Station5,0point2,SYBR,2022.02,,351,402.81,1.148,1.073,255,3.837
Station5,0point2,SYBR,2022.02,,180,260.848,1.449,0.695,255,4.57
Station5,0point2,SYBR,2021.07,,65,92.378,1.421,0.246,255,4.258
Station5,0point2,SYBR,2022.05,,204,289.282,1.418,0.77,255,4.145
Station5,0point2,SYBR,2022.06,,40,58.793,1.47,0.157,255,4.168
Station5,0point2,SYBR,2022.11,,69,60.536,0.877,0.161,255,3.422
Station5,0point2,SYBR,2022.02,,267,348.777,1.306,0.929,255,4.079
Station5,0point2,SYBR,2021.07,,85,118.73,1.397,0.316,255,4.237
Station5,0point2,SYBR,2022.05,,136,200.963,1.478,0.535,255,4.274
Station5,0point2,SYBR,2022.06,,40,63.345,1.584,0.169,255,4.301
Station5,0point2,SYBR,2022.11,,102,107.128,1.05,0.285,255,3.82
Station5,0point2,SYBR,2022.02,,112,145.187,1.296,0.387,255,3.978
Station5,0point2,SYBR,2021.07,,36,47.633,1.323,0.127,255,4.218
Station5,0point2,SYBR,2022.05,,141,196.228,1.392,0.523,255,4.159
Station5,0point2,SYBR,2022.06,,61,81.894,1.343,0.218,255,4.057
Station5,0point2,SYBR,2022.11,,95,107.076,1.127,0.285,255,3.732
Station5,0point2,SYBR,2022.02,,180,234.339,1.302,0.624,255,4.276
Station5,0point2,SYBR,2021.07,,51,68.444,1.342,0.182,255,4.19
Station5,0point2,SYBR,2022.05,,77,114.412,1.486,0.305,255,4.179
Station5,0point2,SYBR,2022.06,,91,120.369,1.323,0.321,255,4.014
Station5,0point2,SYBR,2022.11,,105,131.009,1.248,0.349,255,4.003
Station5,0point2,SYBR,2022.02,,255,364.672,1.43,0.971,255,4.427
Station5,0point2,SYBR,2021.07,,71,111.993,1.577,0.298,255,4.573
Station5,0point2,SYBR,2022.05,,55,83.195,1.513,0.222,255,4.239
Station5,0point2,SYBR,2022.06,,55,87.487,1.591,0.233,255,4.435
Station5,0point2,SYBR,2022.11,,111,104.657,0.943,0.279,255,3.418
Station5,0point2,SYBR,2022.02,,333,415.01,1.246,1.105,255,4.041
Station5,0point2,SYBR,2021.07,,57,75.494,1.324,0.201,255,4.391
Station5,0point2,SYBR,2022.05,,3,1.327,0.442,0.004,255,2.242
Station5,0point2,SYBR,2022.06,,21,17.898,0.852,0.048,255,3.318
Station5,0point2,SYBR,2022.11,,87,84.964,0.977,0.226,255,3.691
Station5,AlcianBlue,Heavy,2022.02,1.tiff,28,43.939,1.569,0.117,255,4.532
Station5,AlcianBlue,Heavy,2022.02,10.tiff,37,52.627,1.422,0.14,255,4.614
Station5,AlcianBlue,Heavy,2022.02,11.tiff,11,18.887,1.717,0.05,255,4.678
Station5,AlcianBlue,Heavy,2022.02,12.tiff,35,45.812,1.309,0.122,255,4.322
Station5,AlcianBlue,Heavy,2022.02,13.tiff,64,89.152,1.393,0.237,255,4.426
Station5,AlcianBlue,Heavy,2022.02,14.tiff,35,47.659,1.362,0.127,255,4.307
Station5,AlcianBlue,Heavy,2022.02,15.tiff,28,33.559,1.199,0.089,255,4.218
Station5,AlcianBlue,Heavy,2022.02,16.tiff,29,45.135,1.556,0.12,255,4.622
Station5,AlcianBlue,Heavy,2022.02,17.tiff,39,50.338,1.291,0.134,255,4.276
Station5,AlcianBlue,Heavy,2022.02,18.tiff,19,28.512,1.501,0.076,255,4.634
Station5,AlcianBlue,Heavy,2022.02,19.tiff,49,65.323,1.333,0.174,255,4.269
Station5,AlcianBlue,Heavy,2022.02,2.tiff,6,9.547,1.591,0.025,255,4.721
Station5,AlcianBlue,Heavy,2022.02,20.tiff,60,86.655,1.444,0.231,255,4.452
Station5,AlcianBlue,Heavy,2022.02,21.tiff,32,43.887,1.371,0.117,255,4.325
Station5,AlcianBlue,Heavy,2022.02,22.tiff,37,53.538,1.447,0.143,255,4.613
Station5,AlcianBlue,Heavy,2022.02,23.tiff,27,39.646,1.468,0.106,255,4.39
Station5,AlcianBlue,Heavy,2022.02,24.tiff,24,40.973,1.707,0.109,255,4.696
Station5,AlcianBlue,Heavy,2022.02,25.tiff,66,94.355,1.43,0.251,255,4.375
Station5,AlcianBlue,Heavy,2022.02,26.tiff,29,22.971,0.792,0.061,255,3.273
Station5,AlcianBlue,Heavy,2022.02,27.tiff,24,28.824,1.201,0.077,255,3.828
Station5,AlcianBlue,Heavy,2022.02,28.tiff,36,51.613,1.434,0.137,255,4.65
Station5,AlcianBlue,Heavy,2022.02,29.tiff,83,126.561,1.525,0.337,255,4.678
Station5,AlcianBlue,Heavy,2022.02,3.tiff,6,11.915,1.986,0.032,255,5.145
Station5,AlcianBlue,Heavy,2022.02,30.tiff,11,12.331,1.121,0.033,255,3.824
Station5,AlcianBlue,Heavy,2022.02,31.tiff,11,9.781,0.889,0.026,255,3.495
Station5,AlcianBlue,Heavy,2022.02,32.tiff,14,23.881,1.706,0.064,255,4.725
Station5,AlcianBlue,Heavy,2022.02,33.tiff,42,59.027,1.405,0.157,255,4.264
Station5,AlcianBlue,Heavy,2022.02,34.tiff,16,19.173,1.198,0.051,255,3.93
Station5,AlcianBlue,Heavy,2022.02,4.tiff,33,56.165,1.702,0.15,255,4.91
Station5,AlcianBlue,Heavy,2022.02,5.tiff,20,24.142,1.207,0.064,255,4.094
Station5,AlcianBlue,Heavy,2022.02,6.tiff,9,12.695,1.411,0.034,255,4.235
Station5,AlcianBlue,Heavy,2022.02,7.tiff,4,4.032,1.008,0.011,255,3.813
Station5,AlcianBlue,Heavy,2022.02,8.tiff,17,27.523,1.619,0.073,255,4.651
