Station,Condition,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Perim
Station5,CBBG,Heavy,2022.05,21,79,2585.588,32.729,6.885,42.139
Station5,CBBG,Heavy,2022.05,22,56,2008.637,35.869,5.349,40.636
Station5,CBBG,Heavy,2022.05,23,75,2749.35,36.658,7.321,43.704
Station5,CBBG,Heavy,2022.05,24,1,9.886,9.886,0.026,12.271
Station5,CBBG,Heavy,2022.05,25,119,2743.783,23.057,7.307,37.632
Station5,CBBG,Heavy,2022.05,26,87,2633.611,30.271,7.013,38.199
Station5,CBBG,Heavy,2022.05,27,98,3109.001,31.725,8.279,41.336
Station5,CBBG,Heavy,2022.05,28,101,3413.71,33.799,9.09,43.091
Station5,CBBG,Heavy,2022.05,29,1,6.504,6.504,0.017,9.495
Station5,CBBG,Heavy,2022.05,30,2,48.517,24.259,0.129,19.214
Station5,CBBG,Light,2022.05,1,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.05,2,80,2464.958,30.812,6.564,41.393
Station5,CBBG,Light,2022.05,3,45,1290.635,28.681,3.437,37.088
Station5,CBBG,Light,2022.05,4,97,2177.862,22.452,5.8,35.573
Station5,CBBG,Light,2022.05,5,68,2237.383,32.903,5.958,43.564
Station5,CBBG,Light,2022.05,6,88,2423.647,27.541,6.454,38.476
Station5,CBBG,Light,2022.05,7,1,23.725,23.725,0.063,22.718
Station5,CBBG,Light,2022.05,8,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.05,9,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.05,10,80,2170.421,27.13,5.78,41.389
Station5,CBBG,Light,2022.05,11,79,2524.272,31.953,6.722,39.785
Station5,CBBG,Light,2022.05,12,75,2450.754,32.677,6.526,42.106
Station5,CBBG,Light,2022.05,13,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.05,14,91,2410.068,26.484,6.418,38.969
Station5,CBBG,Light,2022.05,15,100,2540.999,25.41,6.767,34.498
Station5,CBBG,Light,2022.05,16,97,1815.895,18.721,4.836,29.789
Station5,CBBG,Light,2022.05,17,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.05,18,78,2372.503,30.417,6.318,35.531
Station5,CBBG,Light,2022.05,19,1,28.2,28.2,0.075,22.907
Station5,CBBG,Light,2022.05,20,81,2006.53,24.772,5.343,36.695
Station5,CBBG,Light,2022.05,21,107,2674.74,24.998,7.123,32.335
Station5,CBBG,Light,2022.05,22,1,9.677,9.677,0.026,11.832
Station5,CBBG,Light,2022.05,23,87,2137.877,24.573,5.693,38.914
Station5,CBBG,Light,2022.05,24,96,1997.451,20.807,5.319,32.94
Station5,CBBG,Light,2022.05,25,83,2623.647,31.61,6.987,42.259
Station5,CBBG,Light,2022.05,26,85,2637.825,31.033,7.024,39.234
Station5,CBBG,Light,2022.05,27,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.05,28,60,1920.994,32.017,5.115,41.073
Station5,CBBG,Light,2022.05,29,88,1799.011,20.443,4.791,31.118
Station5,CBBG,Light,2022.05,30,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.05,31,106,2554.422,24.098,6.802,34.827
Station5,CBBG,Light,2022.05,32,78,1924.298,24.67,5.124,41.258
Station6,CBBG,Heavy,2022.05,1,75,2445.682,32.609,6.513,43.18
Station6,CBBG,Heavy,2022.05,2,93,2792.742,30.029,7.437,38.331
Station6,CBBG,Heavy,2022.05,3,101,3020.942,29.91,8.045,40.288
Station6,CBBG,Heavy,2022.05,4,83,2560.562,30.85,6.819,40.902
Station6,CBBG,Heavy,2022.05,5,61,2052.263,33.644,5.465,42.048
Station6,CBBG,Heavy,2022.05,6,60,2946.28,49.105,7.846,53.695
Station6,CBBG,Heavy,2022.05,7,1,13.267,13.267,0.035,15.38
Station6,CBBG,Heavy,2022.05,8,1,10.536,10.536,0.028,12.838
Station6,CBBG,Heavy,2022.05,9,97,2880.073,29.691,7.669,38.411
Station6,CBBG,Heavy,2022.05,10,77,2564.178,33.301,6.828,41.353
Station6,CBBG,Heavy,2022.05,11,68,2856.894,42.013,7.608,50.607
Station6,CBBG,Heavy,2022.05,12,80,2973.179,37.165,7.917,46.783
Station6,CBBG,Heavy,2022.05,13,87,2530.177,29.082,6.738,38.879
Station6,CBBG,Heavy,2022.05,14,74,2653.122,35.853,7.065,47.608
Station6,CBBG,Heavy,2022.05,15,52,2662.851,51.209,7.091,51.731
Station6,CBBG,Heavy,2022.05,16,62,2472.06,39.872,6.583,45.945
Station6,CBBG,Heavy,2022.05,17,80,2667.3,33.341,7.103,40.449
Station6,CBBG,Heavy,2022.05,18,0,0,NaN,0,NaN
Station6,CBBG,Heavy,2022.05,19,0,0,NaN,0,NaN
Station6,CBBG,Heavy,2022.05,20,1,9.391,9.391,0.025,13.578
Station6,CBBG,Heavy,2022.05,21,89,2672.321,30.026,7.116,36.115
Station6,CBBG,Heavy,2022.05,22,98,2007.466,20.484,5.346,30.478
Station6,CBBG,Heavy,2022.05,23,59,2184.677,37.028,5.818,43.055
Station6,CBBG,Heavy,2022.05,24,57,2701.197,47.389,7.193,43.143
Station6,CBBG,Heavy,2022.05,25,85,2361.03,27.777,6.287,37.273
Station6,CBBG,Heavy,2022.05,26,65,1707.336,26.267,4.547,34.209
Station6,CBBG,Heavy,2022.05,27,91,2868.809,31.525,7.639,40.923
Station6,CBBG,Heavy,2022.05,28,88,2568.21,29.184,6.839,36.274
Station6,CBBG,Heavy,2022.05,29,0,0,NaN,0,NaN
Station6,CBBG,Heavy,2022.05,30,75,1669.043,22.254,4.445,32.701
Station6,CBBG,Heavy,2022.05,31,97,2094.537,21.593,5.578,31.049
Station6,CBBG,Light,2022.05,1,71,1479.943,20.844,3.941,28.958
Station6,CBBG,Light,2022.05,2,62,1313.215,21.181,3.497,32.617
Station6,CBBG,Light,2022.05,3,90,1795.76,19.953,4.782,30.49
Station6,CBBG,Light,2022.05,4,109,2147.633,19.703,5.719,32.552
Station6,CBBG,Light,2022.05,5,70,2045.343,29.219,5.447,38.518
Station6,CBBG,Light,2022.05,6,68,2110.068,31.03,5.619,43.479
Station6,CBBG,Light,2022.05,7,111,2577.888,23.224,6.865,34.195
Station6,CBBG,Light,2022.05,8,94,2582.076,27.469,6.876,34.776
Station6,CBBG,Light,2022.05,9,102,2840.036,27.843,7.563,39.427
Station6,CBBG,Light,2022.05,10,79,2151.561,27.235,5.729,38.765
Station6,CBBG,Light,2022.05,11,86,2151.041,25.012,5.728,35.696
Station6,CBBG,Light,2022.05,12,92,2651.691,28.823,7.061,37.857
Station6,CBBG,Light,2022.05,13,88,2612.877,29.692,6.958,41.03
Station6,CBBG,Light,2022.05,14,82,2787.487,33.994,7.423,45.22
Station6,CBBG,Light,2022.05,15,80,2423.595,30.295,6.454,35.346
Station6,CBBG,Light,2022.05,16,1,39.88,39.88,0.106,26.283
Station6,CBBG,Light,2022.05,17,1,44.667,44.667,0.119,27.068
Station6,CBBG,Light,2022.05,18,87,1995.161,22.933,5.313,33.442
Station6,CBBG,Light,2022.05,19,2,795.916,397.958,2.119,173.226
Station6,CBBG,Light,2022.05,20,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,21,78,2243.262,28.76,5.974,41.423
Station6,CBBG,Light,2022.05,22,84,2403.642,28.615,6.401,40.057
Station6,CBBG,Light,2022.05,23,72,2123.569,29.494,5.655,38.198
Station6,CBBG,Light,2022.05,24,75,2182.18,29.096,5.811,36.152
Station6,CBBG,Light,2022.05,25,95,2373.777,24.987,6.321,34.064
Station6,CBBG,Light,2022.05,26,89,1971.696,22.154,5.25,34.361
Station6,CBBG,Light,2022.05,27,90,2437.929,27.088,6.492,36.307
Station6,CBBG,Light,2022.05,28,79,3226.639,40.844,8.592,46.494
Station6,CBBG,Light,2022.05,29,65,2246.514,34.562,5.982,44.48
Station6,CBBG,Light,2022.05,30,89,2483.403,27.903,6.613,39.471
Station6,CBBG,Light,2022.05,31,95,3269.589,34.417,8.707,43.967
Station2,CBBG,Heavy,2022.06,1,76,2704.11,35.58,7.201,45.619
Station2,CBBG,Heavy,2022.06,2,86,2375.52,27.622,6.326,42.365
Station2,CBBG,Heavy,2022.06,3,2,14.568,7.284,0.039,10.6
Station2,CBBG,Heavy,2022.06,4,1,11.082,11.082,0.03,13.594
Station2,CBBG,Heavy,2022.06,5,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.06,6,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.06,7,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.06,8,2,25.026,12.513,0.067,13.381
Station2,CBBG,Heavy,2022.06,9,1,16.727,16.727,0.045,20.382
Station2,CBBG,Heavy,2022.06,10,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.06,11,72,3125.364,43.408,8.323,51.95
Station2,CBBG,Heavy,2022.06,12,56,2585.276,46.166,6.884,47.059
Station2,CBBG,Heavy,2022.06,13,49,2403.382,49.049,6.4,53.133
Station2,CBBG,Heavy,2022.06,14,52,2996.488,57.625,7.979,58.188
Station2,CBBG,Heavy,2022.06,15,1,5.671,5.671,0.015,8.645
Station2,CBBG,Heavy,2022.06,16,1,9.313,9.313,0.025,11.776
Station2,CBBG,Heavy,2022.06,17,78,2869.173,36.784,7.64,42.005
Station2,CBBG,Heavy,2022.06,18,1,35.9,35.9,0.096,25.527
Station2,CBBG,Heavy,2022.06,19,1,299.142,299.142,0.797,100.98
Station2,CBBG,Heavy,2022.06,20,56,2745.083,49.019,7.31,45.715
Station2,CBBG,Heavy,2022.06,21,64,3062.877,47.857,8.156,55.557
Station2,CBBG,Heavy,2022.06,22,1,12.747,12.747,0.034,14.679
Station2,CBBG,Heavy,2022.06,23,61,3036.811,49.784,8.087,49.365
Station2,CBBG,Heavy,2022.06,24,50,2576.639,51.533,6.861,46.306
Station2,CBBG,Heavy,2022.06,25,59,2725.65,46.197,7.258,46.075
Station2,CBBG,Heavy,2022.06,26,1,9.599,9.599,0.026,15.119
Station2,CBBG,Heavy,2022.06,27,58,2229.761,38.444,5.938,44.3
Station2,CBBG,Heavy,2022.06,28,60,2626.431,43.774,6.994,49.339
Station2,CBBG,Heavy,2022.06,29,45,2390.062,53.112,6.365,56.123
Station2,CBBG,Heavy,2022.06,30,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.06,31,2,18.236,9.118,0.049,11.273
Station2,CBBG,Light,2022.06,1,89,2286.785,25.694,6.09,35.793
Station2,CBBG,Light,2022.06,2,64,2068.626,32.322,5.509,43.467
Station2,CBBG,Light,2022.06,3,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,4,67,2491.857,37.192,6.636,40.994
Station2,CBBG,Light,2022.06,5,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,6,56,1558.871,27.837,4.151,39.226
Station2,CBBG,Light,2022.06,7,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,8,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,9,90,2247.372,24.971,5.985,37.596
Station2,CBBG,Light,2022.06,10,87,2342.56,26.926,6.238,42.604
Station2,CBBG,Light,2022.06,11,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,12,71,1777.471,25.035,4.733,40.954
Station2,CBBG,Light,2022.06,13,68,1913.45,28.139,5.095,39.977
Station2,CBBG,Light,2022.06,14,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,15,66,2110.25,31.973,5.619,41.189
Station2,CBBG,Light,2022.06,16,78,2211.733,28.356,5.89,38.66
Station2,CBBG,Light,2022.06,17,1,7.83,7.83,0.021,10.408
Station2,CBBG,Light,2022.06,18,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,19,76,2132.154,28.055,5.678,39.158
Station2,CBBG,Light,2022.06,20,86,2164.49,25.168,5.764,38.113
Station2,CBBG,Light,2022.06,21,2,18.262,9.131,0.049,14.018
Station2,CBBG,Light,2022.06,22,59,2132.258,36.14,5.678,42.42
Station2,CBBG,Light,2022.06,23,87,2189.282,25.164,5.83,38.918
Station2,CBBG,Light,2022.06,24,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,25,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,26,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,27,67,2110.12,31.494,5.619,42.492
Station2,CBBG,Light,2022.06,28,105,2626.561,25.015,6.994,36.592
Station2,CBBG,Light,2022.06,29,94,2303.018,24.5,6.133,38.724
Station2,CBBG,Light,2022.06,30,87,2110.12,24.254,5.619,38.975
Station2,CBBG,Light,2022.06,31,1,11.785,11.785,0.031,23.914
Station2,CBBG,Light,2022.06,32,100,1949.766,19.498,5.192,31.307
Station3,CBBG,Heavy,2022.06,1,103,2285.458,22.189,6.086,35.482
Station3,CBBG,Heavy,2022.06,2,62,1702.784,27.464,4.534,37.821
Station3,CBBG,Heavy,2022.06,3,41,1697.425,41.401,4.52,35.085
Station3,CBBG,Heavy,2022.06,4,37,1249.376,33.767,3.327,31.443
Station3,CBBG,Heavy,2022.06,5,29,932.596,32.158,2.483,29.094
Station3,CBBG,Heavy,2022.06,6,40,1583.038,39.576,4.216,34.322
Station3,CBBG,Heavy,2022.06,7,42,1552.237,36.958,4.134,34.35
Station3,CBBG,Heavy,2022.06,8,39,1932.596,49.554,5.146,37.331
Station3,CBBG,Heavy,2022.06,9,26,939.022,36.116,2.501,31.576
Station3,CBBG,Heavy,2022.06,10,47,1047.373,22.285,2.789,26.383
Station3,CBBG,Heavy,2022.06,11,39,1893.6,48.554,5.043,40.246
Station3,CBBG,Heavy,2022.06,12,60,1492.17,24.869,3.974,29.543
Station3,CBBG,Heavy,2022.06,13,42,1043.939,24.856,2.78,31.368
Station3,CBBG,Heavy,2022.06,14,7,273.621,39.089,0.729,32.333
Station3,CBBG,Heavy,2022.06,15,29,505.775,17.441,1.347,25.342
Station3,CBBG,Heavy,2022.06,16,11,245.317,22.302,0.653,23.636
Station3,CBBG,Heavy,2022.06,17,65,1323.491,20.361,3.524,28.877
Station3,CBBG,Heavy,2022.06,18,1,12.123,12.123,0.032,16.898
Station3,CBBG,Heavy,2022.06,19,3,37.305,12.435,0.099,19.564
Station3,CBBG,Heavy,2022.06,20,46,842.196,18.309,2.243,26.636
Station3,CBBG,Heavy,2022.06,21,1,7.206,7.206,0.019,12.004
Station3,CBBG,Heavy,2022.06,22,73,1182.44,16.198,3.149,27.11
Station3,CBBG,Heavy,2022.06,23,60,1062.045,17.701,2.828,29.361
Station3,CBBG,Heavy,2022.06,24,1,5.749,5.749,0.015,8.928
Station3,CBBG,Heavy,2022.06,25,45,1126.457,25.032,3,40.425
Station3,CBBG,Heavy,2022.06,26,72,1875.911,26.054,4.995,39.192
Station3,CBBG,Heavy,2022.06,27,70,1727.237,24.675,4.6,37.753
Station3,CBBG,Heavy,2022.06,28,1,9.781,9.781,0.026,13.122
Station3,CBBG,Heavy,2022.06,29,56,1374.298,24.541,3.66,33.987
Station3,CBBG,Heavy,2022.06,30,0,0,NaN,0,NaN
Station3,CBBG,Heavy,2022.06,31,71,1566.935,22.07,4.173,35.131
Station3,CBBG,Heavy,2022.06,32,57,1577.627,27.678,4.201,38.359
Station3,CBBG,Heavy,2022.06,33,81,2051.015,25.321,5.462,38.314
Station3,CBBG,Light,2022.06,1,48,1621.566,33.783,4.318,42.261
Station3,CBBG,Light,2022.06,2,67,1229.709,18.354,3.275,30.868
Station3,CBBG,Light,2022.06,3,92,2152.133,23.393,5.731,36.946
Station3,CBBG,Light,2022.06,4,82,2095.265,25.552,5.58,35.726
Station3,CBBG,Light,2022.06,5,1,53.252,53.252,0.142,29.193
Station3,CBBG,Light,2022.06,6,82,2019.901,24.633,5.379,39.594
Station3,CBBG,Light,2022.06,7,2,29.37,14.685,0.078,17.491
Station3,CBBG,Light,2022.06,8,92,2300.286,25.003,6.126,37.735
Station3,CBBG,Light,2022.06,9,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.06,10,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.06,11,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.06,12,1,13.033,13.033,0.035,27.769
Station3,CBBG,Light,2022.06,13,85,2227.211,26.202,5.931,36.882
Station3,CBBG,Light,2022.06,14,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.06,15,1,5.515,5.515,0.015,9.534
Station3,CBBG,Light,2022.06,16,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.06,17,88,2100.624,23.871,5.594,37.087
Station3,CBBG,Light,2022.06,18,70,1715.661,24.509,4.569,39.26
Station3,CBBG,Light,2022.06,19,1,9.599,9.599,0.026,11.776
Station3,CBBG,Light,2022.06,20,65,2052.081,31.57,5.465,45.53
Station3,CBBG,Light,2022.06,21,68,2172.633,31.95,5.786,46.754
Station3,CBBG,Light,2022.06,22,98,1819.095,18.562,4.844,31.265
Station3,CBBG,Light,2022.06,23,91,1912.097,21.012,5.092,35.095
Station3,CBBG,Light,2022.06,24,0,0,NaN,0,NaN
Station3,CBBG,Light,2022.06,25,81,2027.862,25.035,5.4,35.541
Station3,CBBG,Light,2022.06,26,96,2270.083,23.647,6.045,37.055
Station3,CBBG,Light,2022.06,27,83,1443.522,17.392,3.844,29.002
Station3,CBBG,Light,2022.06,28,1,17.794,17.794,0.047,17.361
Station3,CBBG,Light,2022.06,29,87,1894.693,21.778,5.045,34.506
Station3,CBBG,Light,2022.06,30,67,1824.246,27.228,4.858,42.708
Station3,CBBG,Light,2022.06,31,0,0,NaN,0,NaN
Station4,CBBG,Heavy,2022.06,1,52,670.708,12.898,1.786,21.951
Station4,CBBG,Heavy,2022.06,2,64,1397.008,21.828,3.72,31.901
Station4,CBBG,Heavy,2022.06,3,11,193.809,17.619,0.516,21.198
Station4,CBBG,Heavy,2022.06,4,1,61.03,61.03,0.163,31.474
Station4,CBBG,Heavy,2022.06,5,57,809.235,14.197,2.155,21.496
Station4,CBBG,Heavy,2022.06,6,34,505.645,14.872,1.347,24.031
Station4,CBBG,Heavy,2022.06,7,2,46.748,23.374,0.124,20.304
Station4,CBBG,Heavy,2022.06,8,2,22.919,11.459,0.061,13.751
Station4,CBBG,Heavy,2022.06,9,37,503.746,13.615,1.341,20.032
Station4,CBBG,Heavy,2022.06,10,9,142.196,15.8,0.379,17.022
Station4,CBBG,Heavy,2022.06,11,15,364.36,24.291,0.97,27.298
Station4,CBBG,Heavy,2022.06,12,1,12.435,12.435,0.033,13.428
Station4,CBBG,Heavy,2022.06,13,1,47.008,47.008,0.125,27.896
Station4,CBBG,Heavy,2022.06,14,55,1005.957,18.29,2.679,26.654
Station4,CBBG,Heavy,2022.06,15,52,919.745,17.687,2.449,27.356
Station4,CBBG,Heavy,2022.06,16,0,0,NaN,0,NaN
Station4,CBBG,Heavy,2022.06,17,0,0,NaN,0,NaN
Station4,CBBG,Heavy,2022.06,18,7,118.106,16.872,0.315,15.541
Station4,CBBG,Heavy,2022.06,19,18,450.39,25.022,1.199,23.22
Station4,CBBG,Heavy,2022.06,20,1,10.926,10.926,0.029,16.26
Station4,CBBG,Heavy,2022.06,21,1,41.493,41.493,0.11,25.481
Station4,CBBG,Heavy,2022.06,22,33,1178.668,35.717,3.139,32.265
Station4,CBBG,Heavy,2022.06,23,30,639.724,21.324,1.704,27.071
Station4,CBBG,Heavy,2022.06,24,3,23.855,7.952,0.064,11.029
Station4,CBBG,Heavy,2022.06,25,74,1120.005,15.135,2.983,27.385
Station4,CBBG,Heavy,2022.06,26,5,101.223,20.245,0.27,17.036
Station4,CBBG,Heavy,2022.06,27,36,946.852,26.301,2.521,35.789
Station4,CBBG,Heavy,2022.06,28,16,645.942,40.371,1.72,35.549
Station4,CBBG,Heavy,2022.06,29,4,169.121,42.28,0.45,25.716
Station4,CBBG,Heavy,2022.06,30,41,522.164,12.736,1.39,20.51
Station4,CBBG,Heavy,2022.06,31,30,629.995,21,1.678,26.936
Station4,CBBG,Heavy,2022.06,32,64,1674.948,26.171,4.46,30.956
Station4,CBBG,Light,2022.06,1,1,73.517,73.517,0.196,57.929
Station4,CBBG,Light,2022.06,2,1,14.022,14.022,0.037,13.924
Station4,CBBG,Light,2022.06,3,1,39.802,39.802,0.106,25.227
Station4,CBBG,Light,2022.06,4,85,2490.01,29.294,6.631,42.56
Station4,CBBG,Light,2022.06,5,1,11.082,11.082,0.03,12.783
Station4,CBBG,Light,2022.06,6,55,1173.361,21.334,3.125,38.047
Station4,CBBG,Light,2022.06,7,66,2409.938,36.514,6.418,43.894
Station4,CBBG,Light,2022.06,8,67,1907.596,28.472,5.08,47.099
Station4,CBBG,Light,2022.06,9,68,1850.832,27.218,4.929,38.057
Station4,CBBG,Light,2022.06,10,0,0,NaN,0,NaN
Station4,CBBG,Light,2022.06,11,1,17.638,17.638,0.047,23.986
Station4,CBBG,Light,2022.06,12,69,2059.235,29.844,5.484,44.344
Station4,CBBG,Light,2022.06,13,74,2326.483,31.439,6.195,47.451
Station4,CBBG,Light,2022.06,14,1,20.552,20.552,0.055,27.769
Station4,CBBG,Light,2022.06,15,78,1943.73,24.92,5.176,39.686
Station4,CBBG,Light,2022.06,16,65,2036.186,31.326,5.422,45.6
Station4,CBBG,Light,2022.06,17,97,3027.211,31.208,8.061,43.491
Station4,CBBG,Light,2022.06,18,0,0,NaN,0,NaN
Station4,CBBG,Light,2022.06,19,45,1704.292,37.873,4.538,51.556
Station4,CBBG,Light,2022.06,20,73,2310.276,31.648,6.152,42.949
Station4,CBBG,Light,2022.06,21,2,27.81,13.905,0.074,16.866
Station4,CBBG,Light,2022.06,22,62,1351.535,21.799,3.599,35.169
Station4,CBBG,Light,2022.06,23,51,1412.045,27.687,3.76,47.092
Station4,CBBG,Light,2022.06,24,63,1158.091,18.382,3.084,35.339
Station4,CBBG,Light,2022.06,25,85,2274.818,26.763,6.058,43.082
Station4,CBBG,Light,2022.06,26,78,2226.639,28.547,5.929,40.058
Station4,CBBG,Light,2022.06,27,62,1545.161,24.922,4.115,38.81
Station4,CBBG,Light,2022.06,28,73,1754.032,24.028,4.671,42.553
Station4,CBBG,Light,2022.06,29,84,2443.783,29.093,6.508,40.07
Station4,CBBG,Light,2022.06,30,2,13.502,6.751,0.036,10.675
Station4,CBBG,Light,2022.06,31,0,0,NaN,0,NaN
Station4,CBBG,Light,2022.06,32,0,0,NaN,0,NaN
Station4,CBBG,Light,2022.06,33,60,1190.14,19.836,3.169,32.943
Station5,CBBG,Heavy,2022.06,1,86,2341.181,27.223,6.234,37.054
Station5,CBBG,Heavy,2022.06,2,66,1725.104,26.138,4.594,39.151
Station5,CBBG,Heavy,2022.06,3,71,1575.858,22.195,4.196,33.535
Station5,CBBG,Heavy,2022.06,4,84,1973.777,23.497,5.256,36.18
Station5,CBBG,Heavy,2022.06,5,1,29.683,29.683,0.079,23.93
Station5,CBBG,Heavy,2022.06,6,91,1955.177,21.485,5.207,34.453
Station5,CBBG,Heavy,2022.06,7,0,0,NaN,0,NaN
Station5,CBBG,Heavy,2022.06,8,99,2282.18,23.052,6.077,33.266
Station5,CBBG,Heavy,2022.06,9,129,2747.242,21.296,7.316,35.334
Station5,CBBG,Heavy,2022.06,10,83,2335.276,28.136,6.219,40.586
Station5,CBBG,Heavy,2022.06,11,87,2019.433,23.212,5.378,35.658
Station5,CBBG,Heavy,2022.06,12,85,2643.314,31.098,7.039,42.581
Station5,CBBG,Heavy,2022.06,13,73,2148.907,29.437,5.722,37.801
Station5,CBBG,Heavy,2022.06,14,97,1877.758,19.358,5,33.28
Station5,CBBG,Heavy,2022.06,15,90,2345.109,26.057,6.245,38.248
Station5,CBBG,Heavy,2022.06,16,89,1922.659,21.603,5.12,30.163
Station5,CBBG,Heavy,2022.06,17,76,1763.788,23.208,4.697,37.221
Station5,CBBG,Heavy,2022.06,18,86,2139.178,24.874,5.696,37.738
Station5,CBBG,Heavy,2022.06,19,89,2113.762,23.75,5.629,33.104
Station5,CBBG,Heavy,2022.06,20,0,0,NaN,0,NaN
Station5,CBBG,Heavy,2022.06,21,94,2844.667,30.262,7.575,45.612
Station5,CBBG,Heavy,2022.06,22,58,1807.57,31.165,4.813,47.448
Station5,CBBG,Heavy,2022.06,23,84,2006.348,23.885,5.343,34.477
Station5,CBBG,Heavy,2022.06,24,0,0,NaN,0,NaN
Station5,CBBG,Heavy,2022.06,25,0,0,NaN,0,NaN
Station5,CBBG,Heavy,2022.06,26,84,2076.353,24.718,5.529,37.696
Station5,CBBG,Heavy,2022.06,27,0,0,NaN,0,NaN
Station5,CBBG,Heavy,2022.06,28,80,1366.389,17.08,3.639,30.368
Station5,CBBG,Heavy,2022.06,29,99,2065.01,20.859,5.499,29.481
Station5,CBBG,Heavy,2022.06,30,90,2406.686,26.741,6.409,38.003
Station5,CBBG,Heavy,2022.06,31,75,1506.27,20.084,4.011,34.514
Station5,CBBG,Light,2022.06,1,95,2124.974,22.368,5.659,33.279
Station5,CBBG,Light,2022.06,2,2,22.867,11.433,0.061,12.661
Station5,CBBG,Light,2022.06,3,58,2290.297,39.488,6.099,49.657
Station5,CBBG,Light,2022.06,4,44,1417.586,32.218,3.775,40.779
Station5,CBBG,Light,2022.06,5,2,25.156,12.578,0.067,14.49
Station5,CBBG,Light,2022.06,6,1,23.049,23.049,0.061,17.967
Station5,CBBG,Light,2022.06,7,1,8.507,8.507,0.023,11.91
Station5,CBBG,Light,2022.06,8,1,27.575,27.575,0.073,36.964
Station5,CBBG,Light,2022.06,9,1,12.253,12.253,0.033,12.838
Station5,CBBG,Light,2022.06,10,58,1731.009,29.845,4.61,43.612
Station5,CBBG,Light,2022.06,11,63,1620.812,25.727,4.316,39.309
Station5,CBBG,Light,2022.06,12,83,2211.733,26.647,5.89,38.911
Station5,CBBG,Light,2022.06,13,59,1679.787,28.471,4.473,44.056
Station5,CBBG,Light,2022.06,14,80,1759.027,21.988,4.684,36.343
Station5,CBBG,Light,2022.06,15,64,1918.704,29.98,5.109,44.288
Station5,CBBG,Light,2022.06,16,58,2047.347,35.299,5.452,49.487
Station5,CBBG,Light,2022.06,17,63,2022.581,32.104,5.386,43.826
Station5,CBBG,Light,2022.06,18,73,2069.173,28.345,5.51,43.573
Station5,CBBG,Light,2022.06,19,95,2184.339,22.993,5.817,35.646
Station5,CBBG,Light,2022.06,20,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.06,21,70,1333.481,19.05,3.551,36.215
Station5,CBBG,Light,2022.06,22,67,2445.916,36.506,6.513,41.153
Station5,CBBG,Light,2022.06,23,88,1816.988,20.648,4.839,34.971
Station5,CBBG,Light,2022.06,24,48,1065.453,22.197,2.837,35.538
Station5,CBBG,Light,2022.06,25,86,1914.75,22.265,5.099,37.261
Station5,CBBG,Light,2022.06,26,77,2145.291,27.861,5.713,36.661
Station5,CBBG,Light,2022.06,27,66,1963.293,29.747,5.228,42.738
Station5,CBBG,Light,2022.06,28,91,1590.895,17.482,4.236,31.043
Station5,CBBG,Light,2022.06,29,104,2250.286,21.637,5.992,35.416
Station5,CBBG,Light,2022.06,30,69,1872.581,27.139,4.987,42.126
Station5,CBBG,Light,2022.06,31,104,2036.811,19.585,5.424,31.241
Station5,CBBG,Light,2022.06,32,103,1792.014,17.398,4.772,29.932
Station5,CBBG,Light,2022.06,33,1,10.77,10.77,0.029,14.702
Station6,CBBG,Heavy,2022.06,1,108,2693.106,24.936,7.172,33.625
Station6,CBBG,Heavy,2022.06,2,91,1905.593,20.941,5.074,34.503
Station6,CBBG,Heavy,2022.06,3,13,425.494,32.73,1.133,33.609
Station6,CBBG,Heavy,2022.06,4,61,1729.787,28.357,4.606,39.067
Station6,CBBG,Heavy,2022.06,5,9,224.662,24.962,0.598,25.663
Station6,CBBG,Heavy,2022.06,6,59,1206.738,20.453,3.213,29.114
