Station,CorrectionFor,Fraction,Date,ImageNumber,Count,Total_Area,Average_Size,Perc_Area,Perim
Station5,AlcianBlue,Light,2022.05,5,100,1804.344,18.043,4.805,29.088
Station5,CBBG,Light,2022.05,6,71,1064.62,14.995,2.835,29.028
Station5,AlcianBlue,Light,2022.05,6,78,1161.056,14.885,3.092,23.837
Station5,CBBG,Light,2022.05,7,90,2202.211,24.469,5.864,35.637
Station5,AlcianBlue,Light,2022.05,7,128,2482.7,19.396,6.611,26.15
Station5,CBBG,Light,2022.05,8,107,1831.035,17.112,4.876,30.435
Station5,AlcianBlue,Light,2022.05,8,125,2551.509,20.412,6.795,27.468
Station5,CBBG,Light,2022.05,9,60,2007.596,33.46,5.346,44.622
Station5,AlcianBlue,Light,2022.05,9,108,2585.588,23.941,6.885,32.252
Station5,CBBG,Light,2022.05,10,0,0,NaN,0,NaN
Station5,AlcianBlue,Light,2022.05,10,0,0,NaN,0,NaN
Station5,CBBG,Light,2022.05,11,103,1749.636,16.987,4.659,28.326
Station5,AlcianBlue,Light,2022.05,11,135,2439.204,18.068,6.495,23.822
Station5,CBBG,Light,2022.05,12,0,0,NaN,0,NaN
Station5,AlcianBlue,Light,2022.05,12,96,2168.132,22.585,5.774,28.083
Station5,CBBG,Light,2022.05,13,75,2059.547,27.461,5.484,41.221
Station5,AlcianBlue,Light,2022.05,13,97,2305.697,23.77,6.14,29.519
Station5,CBBG,Light,2022.05,14,58,1809.313,31.195,4.818,49.072
Station5,AlcianBlue,Light,2022.05,14,92,2157.076,23.446,5.744,35.656
Station5,CBBG,Light,2022.05,15,124,2023.023,16.315,5.387,26.704
Station5,AlcianBlue,Light,2022.05,15,130,2379.683,18.305,6.337,22.899
Station5,CBBG,Light,2022.05,16,55,1821.306,33.115,4.85,48.966
Station5,AlcianBlue,Light,2022.05,16,98,2533.273,25.85,6.746,34.897
Station5,CBBG,Light,2022.05,17,102,2286.394,22.416,6.089,33.33
Station5,AlcianBlue,Light,2022.05,17,125,2654.475,21.236,7.069,27.054
Station5,CBBG,Light,2022.05,18,100,1730.957,17.31,4.609,28.024
Station5,AlcianBlue,Light,2022.05,18,123,2477.523,20.142,6.597,24.335
Station5,CBBG,Light,2022.05,19,101,2213.866,21.919,5.895,33.333
Station5,AlcianBlue,Light,2022.05,19,114,2492.872,21.867,6.638,26.887
Station5,CBBG,Light,2022.05,20,100,2143.47,21.435,5.708,36.174
Station5,AlcianBlue,Light,2022.05,20,132,2362.825,17.9,6.292,23.37
Station5,CBBG,Light,2022.05,21,86,2280.437,26.517,6.073,40.207
Station5,AlcianBlue,Light,2022.05,21,107,2157.908,20.167,5.746,26.227
Station5,CBBG,Light,2022.05,22,102,2197.451,21.544,5.852,32.802
Station5,AlcianBlue,Light,2022.05,22,135,2891.857,21.421,7.701,25.704
Station5,CBBG,Light,2022.05,23,84,1679.709,19.997,4.473,31.377
Station5,AlcianBlue,Light,2022.05,23,115,2292.222,19.932,6.104,24.678
Station5,CBBG,Light,2022.05,24,104,1994.173,19.175,5.31,35.25
Station5,AlcianBlue,Light,2022.05,24,126,2248.387,17.844,5.987,31.884
Station5,CBBG,Light,2022.05,25,83,2322.633,27.984,6.185,38.965
Station5,AlcianBlue,Light,2022.05,25,115,2560.458,22.265,6.818,28.273
Station5,CBBG,Light,2022.05,26,69,1849.48,26.804,4.925,39.042
Station5,AlcianBlue,Light,2022.05,26,111,2278.2,20.524,6.067,29.137
Station5,CBBG,Light,2022.05,27,89,1562.929,17.561,4.162,31.457
Station5,AlcianBlue,Light,2022.05,27,106,2020.604,19.062,5.381,24.558
Station5,CBBG,Light,2022.05,28,95,1349.896,14.209,3.595,26.388
Station5,AlcianBlue,Light,2022.05,28,129,2527.653,19.594,6.731,24.559
Station6,CBBG,Heavy,2022.05,1,65,2742.846,42.198,7.304,52.148
Station6,AlcianBlue,Heavy,2022.05,1,65,3039.282,46.758,8.093,53.493
Station6,CBBG,Heavy,2022.05,2,53,2293.158,43.267,6.107,53.081
Station6,AlcianBlue,Heavy,2022.05,2,64,2717.82,42.466,7.237,48.786
Station6,CBBG,Heavy,2022.05,3,51,3253.174,63.788,8.663,69.805
Station6,AlcianBlue,Heavy,2022.05,3,65,3070.161,47.233,8.176,47.023
Station6,CBBG,Heavy,2022.05,4,54,2322.242,43.004,6.184,44.514
Station6,AlcianBlue,Heavy,2022.05,4,0,0,NaN,0,NaN
Station6,CBBG,Heavy,2022.05,5,1,22.32,22.32,0.059,18.423
Station6,AlcianBlue,Heavy,2022.05,5,1,26.639,26.639,0.071,19.258
Station6,CBBG,Heavy,2022.05,6,56,2875.728,51.352,7.658,48.388
Station6,AlcianBlue,Heavy,2022.05,6,57,2816.935,49.42,7.501,49.448
Station6,CBBG,Heavy,2022.05,7,55,3225,58.636,8.588,59.721
Station6,AlcianBlue,Heavy,2022.05,7,68,3741.519,55.022,9.963,53.517
Station6,CBBG,Heavy,2022.05,8,0,0,NaN,0,NaN
Station6,AlcianBlue,Heavy,2022.05,8,0,0,NaN,0,NaN
Station6,CBBG,Heavy,2022.05,9,1,16.727,16.727,0.045,16.048
Station6,AlcianBlue,Heavy,2022.05,9,1,21.332,21.332,0.057,17.873
Station6,CBBG,Heavy,2022.05,10,42,2821.514,67.179,7.514,57.783
Station6,AlcianBlue,Heavy,2022.05,10,80,3486.004,43.575,9.283,40.632
Station6,CBBG,Heavy,2022.05,11,0,0,NaN,0,NaN
Station6,AlcianBlue,Heavy,2022.05,11,0,0,NaN,0,NaN
Station6,CBBG,Heavy,2022.05,12,51,2711.603,53.169,7.221,50.529
Station6,AlcianBlue,Heavy,2022.05,12,67,2768.991,41.328,7.374,40.969
Station6,CBBG,Heavy,2022.05,13,74,2609.886,35.269,6.95,39.866
Station6,AlcianBlue,Heavy,2022.05,13,93,3307.05,35.56,8.806,39.987
Station6,CBBG,Heavy,2022.05,14,1,12.643,12.643,0.034,15.387
Station6,AlcianBlue,Heavy,2022.05,14,1,13.658,13.658,0.036,15.52
Station6,CBBG,Heavy,2022.05,15,80,2856.296,35.704,7.606,40.887
Station6,AlcianBlue,Heavy,2022.05,15,70,2965.973,42.371,7.898,46.457
Station6,CBBG,Heavy,2022.05,16,77,3227.94,41.921,8.596,44.057
Station6,AlcianBlue,Heavy,2022.05,16,74,3688.58,49.846,9.822,48.911
Station6,CBBG,Heavy,2022.05,17,62,2538.007,40.936,6.759,40.509
Station6,AlcianBlue,Heavy,2022.05,17,58,2876.613,49.597,7.66,44.363
Station6,CBBG,Heavy,2022.05,18,41,2147.633,52.381,5.719,54.255
Station6,AlcianBlue,Heavy,2022.05,18,39,2605.749,66.814,6.939,55.467
Station6,CBBG,Heavy,2022.05,19,47,2992.56,63.671,7.969,64.171
Station6,AlcianBlue,Heavy,2022.05,19,54,2992.326,55.413,7.968,56.737
Station6,CBBG,Heavy,2022.05,20,59,2999.506,50.839,7.987,52.876
Station6,AlcianBlue,Heavy,2022.05,20,55,3429.813,62.36,9.133,59.704
Station6,CBBG,Heavy,2022.05,21,0,0,NaN,0,NaN
Station6,AlcianBlue,Heavy,2022.05,21,0,0,NaN,0,NaN
Station6,CBBG,Heavy,2022.05,22,59,2742.846,46.489,7.304,52.607
Station6,AlcianBlue,Heavy,2022.05,22,54,2257.622,41.808,6.012,52.997
Station6,CBBG,Heavy,2022.05,23,50,2497.008,49.94,6.649,43.993
Station6,AlcianBlue,Heavy,2022.05,23,43,2237.331,52.031,5.958,49.867
Station6,CBBG,Heavy,2022.05,24,69,2910.224,42.177,7.75,42.845
Station6,AlcianBlue,Heavy,2022.05,24,67,2876.093,42.927,7.659,45.658
Station6,CBBG,Heavy,2022.05,25,91,2252.679,24.755,5.999,41.264
Station6,AlcianBlue,Heavy,2022.05,25,0,0,NaN,0,NaN
Station6,CBBG,Heavy,2022.05,26,64,2945.213,46.019,7.843,49.799
Station6,AlcianBlue,Heavy,2022.05,26,51,2551.041,50.02,6.793,54.55
Station6,CBBG,Heavy,2022.05,27,53,1994.953,37.641,5.312,45.445
Station6,AlcianBlue,Heavy,2022.05,27,50,2353.096,47.062,6.266,50.012
Station6,CBBG,Heavy,2022.05,28,55,2958.012,53.782,7.877,61.512
Station6,AlcianBlue,Heavy,2022.05,28,62,3262.877,52.627,8.689,56.096
Station6,CBBG,Heavy,2022.05,29,0,0,NaN,0,NaN
Station6,AlcianBlue,Heavy,2022.05,29,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,1,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.05,1,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,2,1,11.342,11.342,0.03,13.2
Station6,AlcianBlue,Light,2022.05,2,1,12.721,12.721,0.034,13.845
Station6,CBBG,Light,2022.05,3,52,2554.006,49.116,6.801,50.478
Station6,AlcianBlue,Light,2022.05,3,50,2550.546,51.011,6.792,54.694
Station6,CBBG,Light,2022.05,4,54,2255.021,41.76,6.005,49.224
Station6,AlcianBlue,Light,2022.05,4,51,2832.076,55.531,7.542,58.989
Station6,CBBG,Light,2022.05,5,63,2557.466,40.595,6.81,47.928
Station6,AlcianBlue,Light,2022.05,5,65,2817.3,43.343,7.502,48.914
Station6,CBBG,Light,2022.05,6,58,2525.26,43.539,6.725,43.875
Station6,AlcianBlue,Light,2022.05,6,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,7,90,2621.878,29.132,6.982,38.867
Station6,AlcianBlue,Light,2022.05,7,93,2256.165,24.26,6.008,32.937
Station6,CBBG,Light,2022.05,8,41,2387.071,58.221,6.357,58.682
Station6,AlcianBlue,Light,2022.05,8,43,2392.326,55.635,6.371,57.463
Station6,CBBG,Light,2022.05,9,46,2216.337,48.181,5.902,48.632
Station6,AlcianBlue,Light,2022.05,9,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,10,50,2687.409,53.748,7.156,54.113
Station6,AlcianBlue,Light,2022.05,10,34,2394.147,70.416,6.375,66.48
Station6,CBBG,Light,2022.05,11,47,2618.184,55.706,6.972,50.324
Station6,AlcianBlue,Light,2022.05,11,74,3021.254,40.828,8.045,39.359
Station6,CBBG,Light,2022.05,12,55,1987.851,36.143,5.294,43.425
Station6,AlcianBlue,Light,2022.05,12,67,2664.074,39.762,7.094,46.121
Station6,CBBG,Light,2022.05,13,61,1992.82,32.669,5.307,48.462
Station6,AlcianBlue,Light,2022.05,13,65,2139.308,32.912,5.697,44.604
Station6,CBBG,Light,2022.05,14,62,2781.686,44.866,7.407,53.155
Station6,AlcianBlue,Light,2022.05,14,69,3104.657,44.995,8.267,49.565
Station6,CBBG,Light,2022.05,15,67,2333.663,34.831,6.214,41.929
Station6,AlcianBlue,Light,2022.05,15,1,6.868,6.868,0.018,9.762
Station6,CBBG,Light,2022.05,16,58,1992.846,34.359,5.307,49.671
Station6,AlcianBlue,Light,2022.05,16,63,2942.378,46.704,7.835,49.423
Station6,CBBG,Light,2022.05,17,56,2076.665,37.083,5.53,46.962
Station6,AlcianBlue,Light,2022.05,17,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,18,76,2234.287,29.399,5.95,42.176
Station6,AlcianBlue,Light,2022.05,18,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,19,72,2166.285,30.087,5.769,40.859
Station6,AlcianBlue,Light,2022.05,19,100,2627.107,26.271,6.996,35.737
Station6,CBBG,Light,2022.05,20,60,2840.895,47.348,7.565,47.007
Station6,AlcianBlue,Light,2022.05,20,100,3136.394,31.364,8.352,37.9
Station6,CBBG,Light,2022.05,21,61,2693.704,44.159,7.173,45.856
Station6,AlcianBlue,Light,2022.05,21,66,2749.636,41.661,7.322,45.568
Station6,CBBG,Light,2022.05,22,78,2544.901,32.627,6.777,41.503
Station6,AlcianBlue,Light,2022.05,22,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,23,66,2230.125,33.79,5.939,42.869
Station6,AlcianBlue,Light,2022.05,23,80,2146.488,26.831,5.716,36.005
Station6,CBBG,Light,2022.05,24,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.05,24,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,25,62,2376.119,38.324,6.327,46.231
Station6,AlcianBlue,Light,2022.05,25,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,26,1,10.198,10.198,0.027,12.46
Station6,AlcianBlue,Light,2022.05,26,1,24.35,24.35,0.065,24.386
Station6,CBBG,Light,2022.05,27,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.05,27,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,28,1,42.092,42.092,0.112,25.804
Station6,AlcianBlue,Light,2022.05,28,1,46.514,46.514,0.124,26.889
Station6,CBBG,Light,2022.05,29,0,0,NaN,0,NaN
Station6,AlcianBlue,Light,2022.05,29,0,0,NaN,0,NaN
Station6,CBBG,Light,2022.05,30,82,2719.745,33.168,7.243,41.627
Station6,AlcianBlue,Light,2022.05,30,104,2825.39,27.167,7.524,34.817
Station2,CBBG,Heavy,2022.06,1,53,1734.495,32.726,4.619,51.369
Station2,AlcianBlue,Heavy,2022.06,1,83,2296.566,27.669,6.116,41.6
Station2,CBBG,Heavy,2022.06,2,26,392.014,15.077,1.044,33.447
Station2,AlcianBlue,Heavy,2022.06,2,1,20.968,20.968,0.056,19.548
Station2,CBBG,Heavy,2022.06,3,1,12.643,12.643,0.034,16.142
Station2,AlcianBlue,Heavy,2022.06,3,1,14.568,14.568,0.039,16.882
Station2,CBBG,Heavy,2022.06,4,1,6.478,6.478,0.017,9.495
Station2,AlcianBlue,Heavy,2022.06,4,1,7.83,7.83,0.021,10.179
Station2,CBBG,Heavy,2022.06,5,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.06,5,1,6.217,6.217,0.017,9.384
Station2,CBBG,Heavy,2022.06,6,1,5.385,5.385,0.014,8.661
Station2,AlcianBlue,Heavy,2022.06,6,1,17.482,17.482,0.047,15.442
Station2,CBBG,Heavy,2022.06,7,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.06,7,3,60.094,20.031,0.16,19.588
Station2,CBBG,Heavy,2022.06,8,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.06,8,1,7.674,7.674,0.02,9.896
Station2,CBBG,Heavy,2022.06,9,2,28.174,14.087,0.075,14.132
Station2,AlcianBlue,Heavy,2022.06,9,3,54.292,18.097,0.145,15.043
Station2,CBBG,Heavy,2022.06,10,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.06,10,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.06,11,4,41.571,10.393,0.111,12.331
Station2,AlcianBlue,Heavy,2022.06,11,6,76.353,12.725,0.203,12.712
Station2,CBBG,Heavy,2022.06,12,40,1972.711,49.318,5.253,53.201
Station2,AlcianBlue,Heavy,2022.06,12,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.06,13,2,16.961,8.481,0.045,10.808
Station2,AlcianBlue,Heavy,2022.06,13,2,20.708,10.354,0.055,11.729
Station2,CBBG,Heavy,2022.06,14,54,1788.059,33.112,4.761,52.707
Station2,AlcianBlue,Heavy,2022.06,14,3,38.97,12.99,0.104,14.828
Station2,CBBG,Heavy,2022.06,15,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.06,15,1,31.191,31.191,0.083,23.135
Station2,CBBG,Heavy,2022.06,16,1,7.362,7.362,0.02,10.636
Station2,AlcianBlue,Heavy,2022.06,16,1,11.108,11.108,0.03,12.516
Station2,CBBG,Heavy,2022.06,17,1,15.635,15.635,0.042,15.276
Station2,AlcianBlue,Heavy,2022.06,17,1,17.378,17.378,0.046,15.921
Station2,CBBG,Heavy,2022.06,18,1,6.27,6.27,0.017,11.069
Station2,AlcianBlue,Heavy,2022.06,18,1,14.464,14.464,0.039,19.557
Station2,CBBG,Heavy,2022.06,19,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.06,19,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.06,20,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.06,20,0,0,NaN,0,NaN
Station2,CBBG,Heavy,2022.06,21,1,12.045,12.045,0.032,13.295
Station2,AlcianBlue,Heavy,2022.06,21,1,16.441,16.441,0.044,15.308
Station2,CBBG,Heavy,2022.06,22,50,2610.38,52.208,6.951,61.079
Station2,AlcianBlue,Heavy,2022.06,22,1,18.861,18.861,0.05,18.557
Station2,CBBG,Heavy,2022.06,23,48,2213.814,46.121,5.895,58.834
Station2,AlcianBlue,Heavy,2022.06,23,2,45.213,22.607,0.12,21.661
Station2,CBBG,Heavy,2022.06,24,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.06,24,1,11.056,11.056,0.029,15.458
Station2,CBBG,Heavy,2022.06,25,1,5.645,5.645,0.015,9.023
Station2,AlcianBlue,Heavy,2022.06,25,1,6.27,6.27,0.017,9.44
Station2,CBBG,Heavy,2022.06,26,3,20.369,6.79,0.054,11.034
Station2,AlcianBlue,Heavy,2022.06,26,3,29.188,9.729,0.078,11.939
Station2,CBBG,Heavy,2022.06,27,1,8.012,8.012,0.021,12.949
Station2,AlcianBlue,Heavy,2022.06,27,1,8.559,8.559,0.023,13.083
Station2,CBBG,Heavy,2022.06,28,50,1724.35,34.487,4.592,43.623
Station2,AlcianBlue,Heavy,2022.06,28,2,28.07,14.035,0.075,15.111
Station2,CBBG,Heavy,2022.06,29,0,0,NaN,0,NaN
Station2,AlcianBlue,Heavy,2022.06,29,1,6.478,6.478,0.017,9.668
Station2,CBBG,Heavy,2022.06,30,66,2343.704,35.511,6.241,50.516
Station2,AlcianBlue,Heavy,2022.06,30,71,2331.165,32.833,6.208,48.103
Station2,CBBG,Heavy,2022.06,31,1,10.796,10.796,0.029,14.301
Station2,AlcianBlue,Heavy,2022.06,31,1,17.066,17.066,0.045,17.55
Station2,CBBG,Heavy,2022.06,32,66,1804.344,27.339,4.805,42.07
Station2,AlcianBlue,Heavy,2022.06,32,83,2438.762,29.383,6.494,41.468
Station2,CBBG,Light,2022.06,1,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.06,1,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,2,62,1903.72,30.705,5.069,48.215
Station2,AlcianBlue,Light,2022.06,2,3,99.688,33.229,0.265,32.667
Station2,CBBG,Light,2022.06,3,57,2342.976,41.105,6.239,54.313
Station2,AlcianBlue,Light,2022.06,3,79,2542.118,32.179,6.769,42.46
Station2,CBBG,Light,2022.06,4,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.06,4,3,34.417,11.472,0.092,13.68
Station2,CBBG,Light,2022.06,5,1,18.002,18.002,0.048,27.052
Station2,AlcianBlue,Light,2022.06,5,1,26.197,26.197,0.07,20.838
Station2,CBBG,Light,2022.06,6,46,1490.947,32.412,3.97,55.537
Station2,AlcianBlue,Light,2022.06,6,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,7,69,2475.598,35.878,6.592,51.541
Station2,AlcianBlue,Light,2022.06,7,71,1785.406,25.147,4.754,40.778
Station2,CBBG,Light,2022.06,8,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.06,8,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,9,51,1763.059,34.57,4.695,46.089
Station2,AlcianBlue,Light,2022.06,9,60,1758.143,29.302,4.682,40.372
Station2,CBBG,Light,2022.06,10,58,2345.656,40.442,6.246,55.938
Station2,AlcianBlue,Light,2022.06,10,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,11,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.06,11,67,1767.82,26.385,4.708,38.312
Station2,CBBG,Light,2022.06,12,2,28.174,14.087,0.075,15.631
Station2,AlcianBlue,Light,2022.06,12,2,79.396,39.698,0.211,22.64
Station2,CBBG,Light,2022.06,13,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.06,13,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,14,47,1826.821,38.869,4.865,47.139
Station2,AlcianBlue,Light,2022.06,14,46,1660.51,36.098,4.422,47.877
Station2,CBBG,Light,2022.06,15,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.06,15,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,16,49,1868.21,38.127,4.975,57.404
Station2,AlcianBlue,Light,2022.06,16,1,6.556,6.556,0.017,9.707
Station2,CBBG,Light,2022.06,17,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.06,17,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,18,62,2153.07,34.727,5.733,44.05
Station2,AlcianBlue,Light,2022.06,18,92,2440.505,26.527,6.499,39.231
Station2,CBBG,Light,2022.06,19,58,1722.555,29.699,4.587,46.089
Station2,AlcianBlue,Light,2022.06,19,66,1820.578,27.585,4.848,41.001
Station2,CBBG,Light,2022.06,20,1,11.863,11.863,0.032,18.234
Station2,AlcianBlue,Light,2022.06,20,2,23.855,11.928,0.064,17.806
Station2,CBBG,Light,2022.06,21,56,1535.536,27.42,4.089,46.55
Station2,AlcianBlue,Light,2022.06,21,58,2166.909,37.361,5.77,56.445
Station2,CBBG,Light,2022.06,22,62,1994.329,32.167,5.311,42.323
Station2,AlcianBlue,Light,2022.06,22,68,1939.464,28.522,5.165,41.532
Station2,CBBG,Light,2022.06,23,73,1297.164,17.769,3.454,34.12
Station2,AlcianBlue,Light,2022.06,23,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,24,71,1635.406,23.034,4.355,35.328
Station2,AlcianBlue,Light,2022.06,24,3,29.396,9.799,0.078,12.112
Station2,CBBG,Light,2022.06,25,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.06,25,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,26,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.06,26,2,14.256,7.128,0.038,13.979
Station2,CBBG,Light,2022.06,27,56,1802.627,32.19,4.8,42.442
Station2,AlcianBlue,Light,2022.06,27,83,1670.734,20.129,4.449,31.282
Station2,CBBG,Light,2022.06,28,0,0,NaN,0,NaN
Station2,AlcianBlue,Light,2022.06,28,0,0,NaN,0,NaN
Station2,CBBG,Light,2022.06,29,1,5.333,5.333,0.014,10.785
Station2,AlcianBlue,Light,2022.06,29,1,9.912,9.912,0.026,14.963
Station2,CBBG,Light,2022.06,30,62,1845.682,29.769,4.915,43.907
Station2,AlcianBlue,Light,2022.06,30,75,2035.9,27.145,5.421,41.499
Station2,CBBG,Light,2022.06,31,49,1825.416,37.253,4.861,42.723
Station2,AlcianBlue,Light,2022.06,31,51,1593.939,31.254,4.245,43.364
Station2,CBBG,Light,2022.06,32,50,1378.486,27.57,3.671,44.735
Station2,AlcianBlue,Light,2022.06,32,89,1933.038,21.72,5.148,32.967
Station2,CBBG,Light,2022.06,33,76,1969.199,25.911,5.244,31.639
Station2,AlcianBlue,Light,2022.06,33,55,1563.944,28.435,4.165,35.837
Station3,CBBG,Heavy,2022.06,1,67,2115.375,31.573,5.633,46.37
Station3,AlcianBlue,Heavy,2022.06,1,1,83.741,83.741,0.223,35.517
Station3,CBBG,Heavy,2022.06,2,71,2846.332,40.089,7.58,47.172
Station3,AlcianBlue,Heavy,2022.06,2,1,12.773,12.773,0.034,15.875
Station3,CBBG,Heavy,2022.06,3,1,8.039,8.039,0.021,15.136
Station3,AlcianBlue,Heavy,2022.06,3,1,10.848,10.848,0.029,12.421
Station3,CBBG,Heavy,2022.06,4,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.06,4,0,0,NaN,0,NaN
Station3,CBBG,Heavy,2022.06,5,69,2437.591,35.327,6.491,43.966
Station3,AlcianBlue,Heavy,2022.06,5,63,1538.424,24.419,4.097,33.972
Station3,CBBG,Heavy,2022.06,6,62,2844.875,45.885,7.576,55.615
Station3,AlcianBlue,Heavy,2022.06,6,75,2705.541,36.074,7.205,46.308
Station3,CBBG,Heavy,2022.06,7,2,22.659,11.329,0.06,12.543
Station3,AlcianBlue,Heavy,2022.06,7,2,26.795,13.398,0.071,13.731
Station3,CBBG,Heavy,2022.06,8,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.06,8,0,0,NaN,0,NaN
Station3,CBBG,Heavy,2022.06,9,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.06,9,3,28.85,9.617,0.077,13.478
Station3,CBBG,Heavy,2022.06,10,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.06,10,1,8.897,8.897,0.024,10.864
Station3,CBBG,Heavy,2022.06,11,64,2187.773,34.184,5.826,45.531
Station3,AlcianBlue,Heavy,2022.06,11,1,8.533,8.533,0.023,11.17
Station3,CBBG,Heavy,2022.06,12,70,2323.647,33.195,6.188,46.075
Station3,AlcianBlue,Heavy,2022.06,12,1,6.191,6.191,0.016,10.942
Station3,CBBG,Heavy,2022.06,13,45,1592.066,35.379,4.24,48.717
Station3,AlcianBlue,Heavy,2022.06,13,66,1612.435,24.431,4.294,36.285
Station3,CBBG,Heavy,2022.06,14,1,6.894,6.894,0.018,10.636
Station3,AlcianBlue,Heavy,2022.06,14,2,23.985,11.993,0.064,18.746
Station3,CBBG,Heavy,2022.06,15,2,11.889,5.944,0.032,9.534
Station3,AlcianBlue,Heavy,2022.06,15,5,85.874,17.175,0.229,16.292
Station3,CBBG,Heavy,2022.06,16,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.06,16,65,2543.861,39.136,6.774,53.382
Station3,CBBG,Heavy,2022.06,17,70,2551.899,36.456,6.796,49.468
Station3,AlcianBlue,Heavy,2022.06,17,75,2297.06,30.627,6.117,44.778
Station3,CBBG,Heavy,2022.06,18,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.06,18,74,2681.452,36.236,7.141,47.99
Station3,CBBG,Heavy,2022.06,19,81,1580.281,19.51,4.208,31.306
Station3,AlcianBlue,Heavy,2022.06,19,95,2174.87,22.893,5.792,35.585
Station3,CBBG,Heavy,2022.06,20,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.06,20,3,25.39,8.463,0.068,10.89
Station3,CBBG,Heavy,2022.06,21,1,26.041,26.041,0.069,23.419
Station3,AlcianBlue,Heavy,2022.06,21,1,39.438,39.438,0.105,25.488
Station3,CBBG,Heavy,2022.06,22,39,1457.362,37.368,3.881,50.551
Station3,AlcianBlue,Heavy,2022.06,22,62,1873.205,30.213,4.988,40.997
Station3,CBBG,Heavy,2022.06,23,78,2284.651,29.29,6.084,39.764
Station3,AlcianBlue,Heavy,2022.06,23,56,1833.663,32.744,4.883,47.301
Station3,CBBG,Heavy,2022.06,24,58,2379.579,41.027,6.337,52.314
Station3,AlcianBlue,Heavy,2022.06,24,76,2514.802,33.09,6.697,45.819
Station3,CBBG,Heavy,2022.06,25,1,10.432,10.432,0.028,12.705
Station3,AlcianBlue,Heavy,2022.06,25,1,11.837,11.837,0.032,13.389
Station3,CBBG,Heavy,2022.06,26,76,2513.163,33.068,6.692,43.859
Station3,AlcianBlue,Heavy,2022.06,26,78,2052.367,26.312,5.465,38.749
Station3,CBBG,Heavy,2022.06,27,0,0,NaN,0,NaN
Station3,AlcianBlue,Heavy,2022.06,27,0,0,NaN,0,NaN
Station3,CBBG,Heavy,2022.06,28,68,2046.41,30.094,5.449,42.55
Station3,AlcianBlue,Heavy,2022.06,28,65,2235.64,34.394,5.953,43.74
Station3,CBBG,Heavy,2022.06,29,69,2173.179,31.495,5.787,45.833
Station3,AlcianBlue,Heavy,2022.06,29,52,1559.339,29.987,4.152,47.485
Station3,CBBG,Heavy,2022.06,30,1,14.906,14.906,0.04,15.175
Station3,AlcianBlue,Heavy,2022.06,30,1,16.311,16.311,0.043,15.686
